0,1
أريد بعض الألياف الصناعية .,أريد بعض الألياف الصناعية .
الساعة كم يمشي الباص لأوكسفورد؟,متي سيغادر الحافلة المتجهة إلى أكسفورد ؟
ممكن توصلون لي بيتزا لغرفتي؟,هل يمكنني أطلب بيتزا تسلم في غرفتي ؟
الجهة اليسار من هالطابق، يم اللفت.,الجانب الأيسر من هذه الدور بجوار المصعد .
أين نشأت سمكات الفراش هذه ؟,أين نشأت سمكات الفراش هذه ؟
شتقصد؟,ماذا تعنى ؟
ممكن تعطيني رقم إيه بي سي آند كومباني في شيكاغو، لو سمحت.,هل يمكنني أن أحصل على رقم تليفون إيه بي سي والشركة في شيكاغو من فضلك ؟
نعم فعلا. اسف مضطر. كيف الحفاظ على الأمن في هالمنطقة؟,أجل . أخشى أني مضطر لذلك . ما مدى حفظ الأمن في هذه المنطقة ؟
فين صالون الشعر؟,أين الحلاق ؟
أين المرحاض ؟,أين المرحاض ؟
احس الكل يطالعني. واجد نادر ان يشوفون واحد ياباني؟,اشعر كأن هناك تحديق في . هل من النادر رؤية شخص ياباني ؟
عندك رحلات بالباص للمعالم السياحية بالمدينة؟,هل لديكم أية جولات سياحية استطلاعية بالحافلة حول المدينة ؟
لا ، لن تفعل . يجب أن تنزل في المحطة القادمة .,لا ، لن تفعل . يجب أن تنزل في المحطة القادمة .
متى كان آخر حيض لك ؟,متى كان آخر حيض لك ؟
لو سمحت ارسل هذي توصيل خاص.,من فضلك أرسل هذا الطلب الخاص .
ورقة تلغراف من فضلك .,ورقة تلغراف من فضلك .
ماذا تعرف عنه ؟,ماذا تعرف عنه ؟
تبغي تسجل شناطك لي لاس فيغاس؟,هل تريد أن تسجل حقائبك حتى لاس فيجاس ؟
انا بروح شيكاغو، بعد.,سأذهب إلى شيكاغو أيضاً .
نزلني في المحطة الجاية.,أنزلنى عند المحطة القادمة .
متى ينبغي علىّ الدخول ؟,متى ينبغي علىّ الدخول ؟
عندك كتيب للأحداث؟,هل لديكم كتيب حول العروض ؟
كم تكلف روحة المتحف بتكسي؟,كم تتكلف الرحلة إلى متحف الفن بالتاكسي ؟
عندك أوراق يأبانية؟,هل لديك صحف يابانية ؟
من فضلك ضعها في قمع .,من فضلك ضعها في قمع .
في مكتبة هني؟,هل ثمة محل قريب لبيع الكتب ؟
إنه بالخارج .,إنه بالخارج .
"ملعقة أخرى , من فضلك .","ملعقة أخرى , من فضلك ."
لديك ثلاثة أضعاف ما أملك أنا من الكتب .,لديك ثلاثة أضعاف ما أملك أنا من الكتب .
ممكن اشوف هذي، لو سمحت؟,هل لي أن أرى هذا من فضلك ؟
ما الرواية المثيرة التي تزكيها ؟,ما الرواية المثيرة التي تزكيها ؟
كم أجرة التاكسي من هذا الفندق إلى المحطة ؟,كم أجرة التاكسي من هذا الفندق إلى المحطة ؟
في مترو يروح سيفيك سنتر؟,"هل هناك خط لمترو الأنفاق يذهب إلى "" سيفيك سنتر "" ؟"
اظن ان تقدر تحصل كل شي في البقالة. اذا ما قدرت، لا تحاتي. بروح الصيدلية بكرة.,أظن أنه سيكون بإمكانك الحصول عليها كاملة في السوبر ماركت . ولا تقلق إذا لم تستطع . سأذهب إلى الصيدلية غداً .
ليش الطأيرة ما تبا تقلع؟ علمني أيش صأير.,لماذا لم تقلع الرحلة ؟ أخبرني عما يجري .
هذي مو للبيع فانساه.,إنها ليست للبيع فلا تعتني بهذا الأمر .
هل ثمة حافلة إلى وسط المدينة ؟,هل ثمة حافلة إلى وسط المدينة ؟
من أين نبدأ ؟,من أين نبدأ ؟
انا الحين في مطار كينيدي. شنو اسرع طريق حق فندقك؟,أنا في مطار كينيدي الآن . ما أسرع وسيلة للوصول إلى فندقكم ؟
انا بسكر من النبيذ.,بدأت الخمر تثملني .
وين الدليل؟,أين الدليل ؟
لو سمحت سكر كل الاجهزة الالكترونية.,من فضلك اغلق جميع الأجهزة الإلكترونية .
عشر واحدات، لو سمحت.,"عشرة , من فضلك ."
بغيت غرفة مع شور.,أريد غرفة بدُش .
يصير تعطيني غرفة ثانية، لو سمحت؟,هل يمكنك أن تعطيني غرفة مختلفة ، من فضلك ؟
كم ساعة تستغرقها رحلة القطار ؟,كم ساعة تستغرقها رحلة القطار ؟
"اوكي. الحين، ممكن اشتري تذاكر حق ""ذا فانتوم اوف ذي اوبرا"" العرض الصباحي يوم السبت؟","حسناً . الآن , هل يمكن شراء تذاكر لـ "" شبح الأوبرا "" لحفلة يوم السبت الصباحية ؟"
نحن نتقاضى غرامة إلغاء .,نحن نتقاضى غرامة إلغاء .
لدى حساسية ضد حبوب اللقاح .,لدى حساسية ضد حبوب اللقاح .
تقدر تحول الين الياباني هناك؟,هل يمكن أن تبدلوا الين الياباني هنا ؟
انا سجلت شنطتين.,سجلت حقيبتين .
مسامحة. بجيب لك شاهي الحين.,أنا آسف . سأحضر لك شاياً في الحال .
هل لديك نفس هذا التصميم بكعب أعلى ؟,هل لديك نفس هذا التصميم بكعب أعلى ؟
ممكن تدفع الخمسين بالمية رسوم اضافية؟,هل يمكن أن تدفع ثمن التكلفة الزائدة وقيمتها خمسون بالمائة ؟
كيف أستطيع الحجز ؟,كيف أستطيع الحجز ؟
في شي غلط في مسكتك.,شيء خطأ مع حقيبتك .
نقدر نبدا نلعب لما يغلقو؟,هل يمكن أن نبدأ اللعب عندما ينتهون ؟
اسف مافيه ملعب للقولف قريب من هنا.,أخشى أن لا يكون هنا أية دورة لتعليم الجولف .
معي صندوق الفاكهة هذا . إنه هدية .,معي صندوق الفاكهة هذا . إنه هدية .
سمعت ان في نوادي جاز زينة.,اسمع أن هناك نواد جيدة لموسيقي الجاز .
إليك اسمي كاملاً وعنواني .,إليك اسمي كاملاً وعنواني .
أنا كينجي.,أنا كينجي .
أيوا، بس دا مرة كتير وانا مرة شبعان.,أجل ، ولكن هذا كثير جدا ، ولقد شبعت بالفعل .
اوكي. بكلمك لما يجهزون.,حسناً . سأتصل بك عندما يكونوا جاهزين .
معدتي ثقيلة.,معدتي ثقيلة .
متى ميعاد الركوب ؟,متى ميعاد الركوب ؟
ماذا كان انطباعك ؟,ماذا كان انطباعك ؟
سبعة عشر أيه. اوه، انا اسف. أخطأت.,إنها سبعة عشر ايه . اوه ، انا آسف . لقد أخطأت .
كم من الوقت تستغرق السفينة لعبور هذا المحيط ؟,كم من الوقت تستغرق السفينة لعبور هذا المحيط ؟
الان، هذي الرسمة مميزة جدا. رسمها تسوروتارو كاتاوكا. معروف كفنان عالمي.,الآن ، هذه اللوحة خاصة جداً . رسمها تسوروتارو كاتاأوكا . إنه معروف بأنه فنان عالمي .
كم عدد مرات تكرار حدوثها ؟,كم عدد مرات تكرار حدوثها ؟
هيا بنا نذهب لمشاهدة مباراة تنس .,هيا بنا نذهب لمشاهدة مباراة تنس .
ما هو الكيمونو الرسمي ؟,ما هو الكيمونو الرسمي ؟
هذا السن في الامام يؤلم.,هذه السن في المقدمة تؤلمني .
تقدر توصف الشخص؟,هل يمكن أن تصف الشخص ؟
السماعة هذه لا تعمل بشكل جيد . هل من الممكن أن تعطني واحدة أخرى ؟,السماعة هذه لا تعمل بشكل جيد . هل من الممكن أن تعطني واحدة أخرى ؟
هل يمكنني أن أذهب سيراً على الأقدام ؟,هل يمكنني أن أذهب سيراً على الأقدام ؟
يصير احجز خمس كراسي مع بعض في نفس الصفة؟,هل يمكن أن أحجز خمسة مقاعد في الصف نفسه .
جمب غرفة الامانات.,بجوار حجرة الإيداع .
هل يمكنك أن توصلهم غداً صباحاً ؟,هل يمكنك أن توصلهم غداً صباحاً ؟
طرأ شيء لابد أن أتحث معه حوله . من فضلك أطلب منه أن يتصل بي بمجرد عودته .,طرأ شيء لابد أن أتحث معه حوله . من فضلك أطلب منه أن يتصل بي بمجرد عودته .
لازم البس معطف وكرافتة؟,هل أحتاج إلى أن أرتدي معطف و رابطة عنق ؟
"لا أستطيع أن أفعل ذلك , لكني سوف أضعها في الحقيبة لك .","لا أستطيع أن أفعل ذلك , لكني سوف أضعها في الحقيبة لك ."
شنو تفضل، كرسي مدخنين او غير مدخنين؟,"أيهما تفضل , مقعد مسموح فيه التدخين أم مقعد ممنوع فيه التدخين ؟"
الغرفة المناسبة خلف مكتب خدمة العملاء .,الغرفة المناسبة خلف مكتب خدمة العملاء .
مسا الخير، اخوي. اقدر اساعدك؟,"مساء الخير , يا سيدي . هل يمكن أن أساعدك ؟"
فيني الم في معدتي.,أشعر بألم مفاجئ في معدتي .
إنه جيد للغاية .,إنه جيد للغاية .
