0,1
لا بأس ، شكراً .,لا بأس ، شكراً .
فين أقرب مصور؟,أين أقرب مصور ؟
إلى العروس الجميلة سوزان ، بالتوفيق .,إلى العروس الجميلة سوزان ، بالتوفيق .
الممثل رائع فعلا .,الممثل رائع فعلا .
كان مشغول قوي في الايام اللي فاتت . احتمال يكون نسي .,لقد كان مشغولاً جداً مؤخراً . فربما نسي ذلك الأمر .
أريد مقعداً يطل على الممر ، من فضلك .,أريد مقعداً يطل على الممر ، من فضلك .
لأ، انت خمنت صح . انا اتطلقت من ست شهور .,لا ، لقد خمنت صواباً . لقد طلقت من حوالي ستة أشهر .
ممكن أجر معدات غطس؟,هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
إنت أمريكانى؟,هل أنت أمريكي ؟
ممكن ألغي الحلو؟ انا شبعت.,هل يمكن أن ألغي طبق الحلوى ؟ إن معي بالفعل قدرا كافيا منها .
ده في الدور الاول، الطريق من هنا .,إنه في الطابق الأول ، نهاية هذا الطريق .
فيه اى صالون تجميل هنا؟,هل يوجد صالون تجميل هنا ؟
من فضلك اعطني بعض الأماكن للاتصال بها في حالة التعرض المشاكل .,من فضلك اعطني بعض الأماكن للاتصال بها في حالة التعرض المشاكل .
هل هناك استراحة ؟,هل هناك استراحة ؟
هذه عائلتي .,هذه عائلتي .
هل يسعني إعادة السيارة في موقع آخر ؟,هل يسعني إعادة السيارة في موقع آخر ؟
مرحباً . بيير وان فيش آند جريل . هل لي أن أساعدك ؟,مرحباً . بيير وان فيش آند جريل . هل لي أن أساعدك ؟
إذن ، من فضلك املأ نموذج الطلب هذا ووقعه .,إذن ، من فضلك املأ نموذج الطلب هذا ووقعه .
أن يمكنني أن أشتري لفة من الفيلم ؟,أن يمكنني أن أشتري لفة من الفيلم ؟
على أن أحذر أن يغشني أحد بالنسبة لنقودي من الوحدات الصغيرة .,على أن أحذر أن يغشني أحد بالنسبة لنقودي من الوحدات الصغيرة .
كنت عايز اكد على رحلتي.,أود إعادة التأكيد على حجز الرحلة .
الشيء المهم بالنسبة لك إنك ترتاح كويس.,إن أهم شيء لك هو أن تحصل علي استراحة جيدة .
مقعد محجوز ، من فضلك .,مقعد محجوز ، من فضلك .
أريد مكالمة لإيقاظي في الثامنة والصف صباح غد ، من فضلك .,أريد مكالمة لإيقاظي في الثامنة والصف صباح غد ، من فضلك .
إنه في الطابق الأول ، نهاية هذا الطريق .,إنه في الطابق الأول ، نهاية هذا الطريق .
ده كويس خالص . دلوقتي دور الاسئلة، من فضلكم .,هذا جيد للغاية . والآن الأسئلة ، من فضلك .
سمك مقلي .,سمك مقلي .
أنا عايزه يتبعت اكسبريس.,أريد إرسالها عن طريق البريد السريع .
سوف استخدم ما يوجد عندكم .,سوف استخدم ما يوجد عندكم .
عندك سى فود؟,هل لديكم طعام بحري ؟
هل يمكنك أن تخبرني كيف أذهب إلى هناك ؟,هل يمكنك أن تخبرني كيف أذهب إلى هناك ؟
تمام، تخيل بس شغله هياخد أد إيه لو سأل سؤال زيادة لكل واحد. يلا نمشي بسرعة وناخد شنطنا. لازم نروح بعد كده للتصريح الجمركي.,حسنا ، تصور كيف ستطول فترة عمله لو سأل سؤالاً آخر لكل شخص . هيا بنا ، لنسرع ونحضر حقائبنا . علينا الذهاب إلى الجمارك للإعلان عن أغراضنا بعد ذلك .
هو قال إن المحطة الجاية شارع تلاتة وعشرين؟,هل قال إن المحطة القادمة هي شارع ثلاثة و عشرين ؟
الآن موسم جمع المحار ، لذلك سيكونون في حالة جيدة .,الآن موسم جمع المحار ، لذلك سيكونون في حالة جيدة .
هل يمكنك أن تخبرني برقم الحافلة المتجهة إلى سانتا مونيكا ؟,هل يمكنك أن تخبرني برقم الحافلة المتجهة إلى سانتا مونيكا ؟
هل يمكننا اللعب الآن ؟,هل يمكننا اللعب الآن ؟
ايه رأيك لأتنين؟,ماذا بخصوص اثنين ؟
اشتريت هدايا كتير احطها فى شنطة السفر، عايز شنطة او حاجة زى كده.,"حيث أنني أحضرت تذكارات كثيراً جداً لأضعها في حقيبة سفري , وددت لو كان لدي حقيبة أو شيء من هذا القبيل ."
اراهنك ان فيه اختيارات اكتر في الصيدليه .,أراهن أنه توجد مجموعة أكبر للاختيار في الصيدلية .
عاوز تفتح الحساب بكام؟,بكم تريد أن تفتح الحساب ؟
كم يبقى من الوقت حتى يصل القطار التالي ؟,كم يبقى من الوقت حتى يصل القطار التالي ؟
من فضلك خلي حاجاتي المهمة ف خزنتك.,من فضلك احتفظ لي بأشيائي القيمة في خزانتك .
نعم . اسمي ساتو .,نعم . اسمي ساتو .
انا متأكد ان عندي حجز .,أنا متأكد أن لدى حجز .
فين مكتب اجر-عربية؟,أين مكان تأجير السيارات ؟
عندنا احختيارات كتيرة من الحلويات، فيها الكيكات و الايس كريم .,لدينا تشكيلة كبيرة من الحلويات بما فيها الكعك والمثلجات .
أريد هامبورجر وبطاطس مقلية وعصير ليمون .,أريد هامبورجر وبطاطس مقلية وعصير ليمون .
تؤلمني معدتي أحياناً .,تؤلمني معدتي أحياناً .
من فضلك اتصل بي في الفندق عندما تجد حقائبي .,من فضلك اتصل بي في الفندق عندما تجد حقائبي .
عايز باكو شيكولاته .,أريد قالب شيكولاته .
ماذا تصنع الدودة في حقل قمح ؟,ماذا تصنع الدودة في حقل قمح ؟
أفهم . في الواقع إنه به فيلم عالي السرعة . هل تمانع إذا أخرجته ؟,أفهم . في الواقع إنه به فيلم عالي السرعة . هل تمانع إذا أخرجته ؟
"لماذا إذا , لابد أنها سقطت من جيبي . لابد أن أخبر مخبر الفندق بذلك .","لماذا إذا , لابد أنها سقطت من جيبي . لابد أن أخبر مخبر الفندق بذلك ."
لماذا إذاً ؟,لماذا إذاً ؟
أنا أرشح دة علشان معمول من مواد طبيعية مية فى المية.,ارشح ذلك لأنه مائة في المائة مصنوع من مكونات طبيعية .
هكذا . وأنت ؟,هكذا . وأنت ؟
ما رأيك في الذهاب إلى دور السينما ؟,ما رأيك في الذهاب إلى دور السينما ؟
تكلفة العملية ممكن تتغير .,تكلفة المعالجة عرضة للتغير .
"هل يمكن أن تأخذني إلى طبيب , من فضلك ؟","هل يمكن أن تأخذني إلى طبيب , من فضلك ؟"
عموما لقد كانت رحلة طيران سهلة تخللتها قليل من المشاكل .,عموما لقد كانت رحلة طيران سهلة تخللتها قليل من المشاكل .
أنا مش متسجل.,لستُ معتمداً قانونياً .
هل توجد وصلة في الرحلة إلى جلاسجو ؟,هل توجد وصلة في الرحلة إلى جلاسجو ؟
كم أجرة التاكسي من هذا الفندق إلى المحطة ؟,كم أجرة التاكسي من هذا الفندق إلى المحطة ؟
شكراُ لك . أين مفتاح التغيير فى جهاز التكييف ؟ إن الجو حار جداً .,شكراُ لك . أين مفتاح التغيير فى جهاز التكييف ؟ إن الجو حار جداً .
سآخذ على الأقل تسعة وتسعين ساعة .,سآخذ على الأقل تسعة وتسعين ساعة .
"مساء الخير , لقد التقينا ثانية .","مساء الخير , لقد التقينا ثانية ."
انطلق ، من فضلك .,انطلق ، من فضلك .
بأدور على حاتي كويس ويكون هادي. ممكن توريني مكانهم عالخريطة دي؟,أبحث عن مطعم جيد ، للمشويات . هل يمكنك أن تشير إلى أماكن تلك المطاعم على الخريطة ؟
كنت أفكر في الحصول على هذه الدورة في فترة نصف العام المقبلة .,كنت أفكر في الحصول على هذه الدورة في فترة نصف العام المقبلة .
هل هذا مقاوم للانكماش ؟,هل هذا مقاوم للانكماش ؟
ربما يكون مركز التجارة العالمي مكاناً جيداً .,ربما يكون مركز التجارة العالمي مكاناً جيداً .
ين ياباني تمام؟,هل تقبل بالين الياباني ؟
عاوز مكالمة تصحيني، لو سمحت.,"أود أن أحصل على مكالمة إيقاظ , من فضلك ."
ممكن شوية فلفل؟,هل لي في بعض الفلفل ؟
هو ده القطر لميلبورن؟,هل هذا القطار متجهاً إلي ميلبورن ؟
أتسمح أن تكتب تشخيصا لي ؟,أتسمح أن تكتب تشخيصا لي ؟
هل ستصرف هذا الشيك السياحي البالغ مئة دولار من فضلك ؟,هل ستصرف هذا الشيك السياحي البالغ مئة دولار من فضلك ؟
مايومي، ممكن تملى الورقة دي وتوقعها؟,"مايومي , هل تسمح أن تملأ هذه الورقة بتوقيعك ؟"
لا غوص .,لا غوص .
