0,1
حسناً ، أنتم جميعاً مستعدون . الآن رقم رحلتكم الجوية الجديد هو صفر صفر ثلاثة ستغادر في السابع عشر من يونيو .,حسناً ، أنتم جميعاً مستعدون . الآن رقم رحلتكم الجوية الجديد هو صفر صفر ثلاثة ستغادر في السابع عشر من يونيو .
هل عندك بعض البيرة المحلية ؟,هل عندك بعض البيرة المحلية ؟
عندك مايونيز؟,هل عندك مايونيز ؟
هل هناك قطار فائق السرعة في التاسعة والنصف ؟,هل هناك قطار فائق السرعة في التاسعة والنصف ؟
قديش؟,كم عددها ؟
بدي حمال، إزا بتريد.,من فضلك ، أحتاج حمال .
وين فيي العب تنس؟,أين يمكنني لعب التنس ؟
فيي رجع هيدا؟,هل يمكن أن أُرجع ذلك ؟
في وسع لجولة الخميس؟,هل هناك أماكن شاغرة بالنسبة لرحلة الخميس ؟
أريد ساعة مستعملة .,أريد ساعة مستعملة .
هو شمال.,انها باتجاه الجنوب .
لحقني.,اتبعني .
كم مرة لازم إلك نفس الشغلة؟,كم مرة يجب علىّ أن أعيد هذا الأمر على مسامعك ؟
نعم ، هي كذلك . لحظة واحدة ، من فضلك .,نعم ، هي كذلك . لحظة واحدة ، من فضلك .
بدي هامبرغر، بطاطا مقلية، و ليموناضة .,أريد هامبورجر وبطاطس مقلية وعصير ليمون .
عظيم ، ذلك مكان لطيف .,عظيم ، ذلك مكان لطيف .
آه بحلقي زيتونه محشورة .,آه بحلقي زيتونه محشورة .
أود أن أرسل بطاقة البريد المصورة هذه إلى اليابان .,أود أن أرسل بطاقة البريد المصورة هذه إلى اليابان .
ما في عنا شنتة توسع هالكمية راح أحطهم في كيس بلاستيك كبير.,ليس لدينا حقيبة لمثل هذه الكمية ولذلك سأضعها في هذه الحقيبة البلاستيكية الكبيرة .
لقد تعطلت العربة . من فضلك أرسل شخص لإصلاحها .,لقد تعطلت العربة . من فضلك أرسل شخص لإصلاحها .
مين كان الفنان؟,من مكان الفنّان ؟
هو مكان صعب تلاقيه. هو في شارع صغير في الهايوي الرئيسي.,يصعب العثور على هذا المكان . إنه في طريق ضيق يتفرع من الطريق الرئيسي .
فيك تدقلي لتاكسي؟,هل من الممكن أن تستدعي تاكسيا لي ؟
من فضلك استدعي رجل شرطة .,من فضلك استدعي رجل شرطة .
جاكيتي الزرقا ضايعة .,جاكيتي الأزرق مفقود .
كنت برحلة خطوط يونايتد تمنمية وتمانة وعشرين.,كنت على رحلة يونيتد إيرلاينز رقم ثمانية اثنان ثمانية .
اديه بدا عاليابان؟,كم يستغرق الوقت إلى اليابان ؟
لقد طرحت أرضا بواسطة شخص غريب .,لقد طرحت أرضا بواسطة شخص غريب .
هل هذا للأعضاء فقط ؟,هل هذا للأعضاء فقط ؟
هالمرطب الجسم بيمنع التعرق؟,هل هذا الغسول الطبي يمنع ترشح العرق من الجسم ؟
ما هو مستوى مهارتك في عزف الكمان ؟,ما هو مستوى مهارتك في عزف الكمان ؟
شو اللي بتتميز في هالمدينة؟,ما مظاهر التميز في هذه المدينة ؟
بدي سجل لاعادة اصدار .,أريد أن أقدم طلباً للحصول على إصدار جديد .
مائدة مسموح بها التدخين أم لا ؟,مائدة مسموح بها التدخين أم لا ؟
فيي ابعت هيدا بريد مسجل؟,هل يمكن أن أرسل هذا مسجلاً ؟
إنه مريب .,إنه مريب .
يي، انبسطت إني شفتك هون.,آه . كم كنت مشتاق لرؤيتك هنا .
بعرف ملهى ليلي أديم وفي موسيئى جاز بوسط المدينة.,أعرف نادي قديم لموسيقى الجاز بوسط البلد .
مرحبا. بدي إطلب أهوة وساندويش كلوب.,مرحباً . أريد أن أطلب قهوة ووجبة سندوتشات سريعة .
ارفع يدك . اصمت واعطني نقودك .,ارفع يدك . اصمت واعطني نقودك .
أود طبع نسختين من هذه الصورة السلبية ، من فضلك .,أود طبع نسختين من هذه الصورة السلبية ، من فضلك .
هل يوجد صالون حلاقة في الفندق ؟,هل يوجد صالون حلاقة في الفندق ؟
فيك تأصر كمام هالأميص إزا بتريد؟,هل يمكنك تقصير أكمام هذا القميص من فضلك ؟
اوك، مش مشكلة . فيي شوف باسبورك؟,نعم ، لا توجد مشكلة . هل من الممكن أن أرى جواز سفرك ؟
ما رح ينضم للجولة الإختيارية إلا ناس قليلة.,لن ينضم للجولة الاختيارية إلا القليل من الناس .
صباح الخير. هدا الاستقبال. بقدر أساعدك؟,صباح الخير . هذا مكتب الاستقبال . هل لي أن أساعدك ؟
شو سبب رحلتك؟,ما الغرض من رحلتك ؟
الكعب عالي كتير.,الكعب مرتفع جداً .
بتقدر اتضل هون خلال العطلة؟,ألا تستطيع البقاء هنا خلال الإجازة ؟
أوه، كتير منحب . يسلمو لعزيمتك إلنا .,أوه ، كم نرغب في ذلك جداً . شكراً على دعوتنا .
اه عنجد؟ كيف بتحبو؟,أوه ، أهي كذلك ؟ كيف تفضلها ؟
أين اللوبي ؟,أين اللوبي ؟
عن اذنك. في شي محل كتب قريب من هون؟,عذراً . هل يوجد محل كتب قريب من هنا ؟
كان الرقم خطأ .,كان الرقم خطأ .
كيف يمكن لي أن أقوم بعمل اتصال هاتفي دولي ؟,كيف يمكن لي أن أقوم بعمل اتصال هاتفي دولي ؟
سأقيم حفلاً . أتمنى أن تأتي .,سأقيم حفلاً . أتمنى أن تأتي .
هالو ، هل هذه تعود إلى روي ؟,هالو ، هل هذه تعود إلى روي ؟
البني درج كتير هالسنة.,اللون البني محبب هذا العام .
إزا بتريد أول للأنصلية اليابانية من بعد ما تئدم التئرير للشرطة.,من فضلك أخبر القنصلية اليابانية بعد إبلاغ الشرطة .
هل أنت غير مشغول مساء السبت القادم ؟ أحب أن أدعوك إلى حفلة الذكرى الأولى لزواجنا .,هل أنت غير مشغول مساء السبت القادم ؟ أحب أن أدعوك إلى حفلة الذكرى الأولى لزواجنا .
أي شئ أصيب بالتواء ؟,أي شئ أصيب بالتواء ؟
فيي إخد تنين هوت دوغ معي لبرا؟,هل يمكنني أخذ شطيرتين من السجق الساخن ؟
بيتضمن تكاليف الخدمة؟,هل تشمل ثمن الخدمة ؟
إنني عند ناصية الطريق خمسة والشارع واحد وأربعون .,إنني عند ناصية الطريق خمسة والشارع واحد وأربعون .
حطي من مساحيق التجميل تبعولنا قبل ما تفلي من هون .,كوني حرة في استخدام مساحيق التجميل قبل أن تغادري .
كم مبلغ الضرائب المردودة التي سأحصل عليها ؟,كم مبلغ الضرائب المردودة التي سأحصل عليها ؟
لوين بروح تآخدو؟,أي الأماكن أتوجه إليها للحصول عليها ؟
عندك بيرا يابانية؟,هل لديك بيرة يابانية ؟
كتير ضيق هون عالصدر .,إنه ضيق جداً من عند الصدر .
بتعيرني منشفة بحر؟,هل يمكنك أن تعيرني فوطة الشاطئ ؟
عن اذنك . فيك تخبرني ايمتى بتفتح ؟,معذرة . هل يمكن أن تقول لي متى تفتحون ؟
هل هذا الخط يذهب إلى سان دييجو ؟,هل هذا الخط يذهب إلى سان دييجو ؟
مانو ماشي. عندك واحد زيادة؟,إنها لا تعمل . هل لديك واحدة إضافية ؟
هالحنفية المي صالحة للشرب؟,هل صنبور المياه هذا صالح للشرب ؟
"ها هو , آه , إنه في الطرف الأخر من البلدة ، بعد "" مايل "" بعدة أبنية . في الطرف الشرقي من البلدة .","ها هو , آه , إنه في الطرف الأخر من البلدة ، بعد "" مايل "" بعدة أبنية . في الطرف الشرقي من البلدة ."
ما طلبت هيدا النوع من الجبنة.,لم أطلب هذا الصنف من الجبن .
بدي شوية حفاضات للكب.,أريد بعض الحفاضات التى يمكن التخلص منها بعد الاستعمال .
هذا المطار جميل للغاية . أتصور أنك فخور به .,هذا المطار جميل للغاية . أتصور أنك فخور به .
رح يغط عألبي.,سوف يغشى علىّ .
بدي انقل عغرفة مطلة عالمحيط . في دفع زيادة؟,أود أن أغير لغرفة تطل على المحيط . هل توجد أي رسوم إضافية ؟
من وين فيي جيب اسبيرين؟,أين يمكنني الحصول على أسبرين ؟
هيدا معفى من الضرايب؟,هل هذا معفى من الضرائب ؟
أي ساعة بي علو البرداية؟,متى ترفع الستار ؟
بقدر أستعمل تلفونك؟,هل يمكن أن أستعمل هاتفك ؟
"حسنا ، يا سيدي . في الحجم المتوسط نعرض عليك فرو السمور من نوع "" ميركوري "" ، فهل ذلك يوافقك ؟","حسنا ، يا سيدي . في الحجم المتوسط نعرض عليك فرو السمور من نوع "" ميركوري "" ، فهل ذلك يوافقك ؟"
كم تكلفة الذهاب إلى فندق سي ؟,كم تكلفة الذهاب إلى فندق سي ؟
فيك تقلي وين مقعدي؟,هل يمكنك أن تخبرني أين مقعدي ؟
شو صاير بالفترة الأخيرة؟,ما الذي كان يحدث منذ الفترة الأخيرة ؟
في شي وأت افوت عالحمام أبل الإنطلاء؟,هل لدينا وقت أن أذهب إلى دورة المياه قبل الإقلاع ؟
